経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建ぺい率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９
503980.961,129376.914,08224,000,001,2017,08224,000,001,守谷,茨城県　守谷市けやき台５丁目１３番７,08224,165,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,南東,0060,_,_,_,中規模一般住宅が建ち並ぶ区画整理済の住宅地域,南守谷,1000,1低専,_,市街化,_,_,40,80,true,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,150000,149000,140000,128000,118000,110000,101000,90000,81400,76500,75700,79500,98300,113000,114000,108000,105000,102000,101000,102000,105000,105000,105000,105000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000100,1000000000,1000000000,1000000000,2000000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
503995.159,129346.936,08224,000,007,2017,08224,000,007,守谷,茨城県　守谷市乙子字寺坪５２８番９外,08224,330,10000000000000000,_,LS2,111,_,010,015,02,0,市区町村道,南西,0050,_,_,_,中規模一般住宅、農家住宅が混在する市街地に近い住宅地域,南守谷,800,_,_,調区,_,_,60,200,false,00000000000000000000000011111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47500,46100,44600,43300,42000,40700,39700,39500,39300,39000,38400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000100000,1000000000,1000000000,2000010100,1000000000,1001000000,1001000000,10000000000000
504000.348,129322.498,08224,000,005,2017,08224,000,005,守谷,茨城県　守谷市美園４丁目８番１７,08224,170,10000000000000000,_,W2,111,_,010,012,02,0,市区町村道,北東,0060,_,_,_,中規模一般住宅が建ち並ぶ区画整理済の住宅地域,南守谷,1700,1低専,_,市街化,_,_,40,80,false,00000000000000011111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116000,107000,96500,88200,82100,78400,76800,78300,91300,94000,92000,87400,83000,81100,79300,78700,78700,78700,78700,78200,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,2000000000,2100000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
504003.600,129328.603,08224,005,001,2017,08224,005,001,守谷,茨城県　守谷市美園２丁目１６番５,08224,3784,01100000000000000,_,S1,111,台形,010,020,01,0,市区町村道,南西,0180,_,背面道,_,中規模の店舗等が建ち並ぶ路線商業地域,南守谷,1100,近商,_,市街化,_,_,80,200,false,00000000000000000000001111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,96500,108000,110000,107000,102000,97500,95000,93500,93300,93100,92500,92000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
504007.997,129409.776,08224,000,006,2017,08224,000,006,守谷,茨城県　守谷市本町字城内９０２番９外,08224,167,10000000000000000,_,W2,111,_,010,010,02,0,市区町村道,南東,0040,_,_,_,中規模住宅が建ち並ぶ区画整然とした住宅地域,守谷,1500,1低専,_,市街化,_,_,40,80,false,00000000000000000011111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,65100,58900,56500,57900,64300,70700,75800,75000,74200,73100,73000,74000,75000,76000,76700,77400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,2100000000,1000000000,1000000000,1000000000,1110000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1001000000,1001000000,10000000000000
504035.461,129312.318,08217,000,009,2017,08217,000,009,取手,茨城県　取手市戸頭１−１６−２３,08217,210,10000000000000000,_,W2,111,_,010,020,02,0,市区町村道,北東,0220,_,_,_,常総ふれあい道路沿いに一般住宅、店舗等が混在する地域,戸頭,1600,2住居,_,市街化,_,_,60,200,false,00000000000011111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,163000,150000,139000,128000,119000,112000,104000,96500,89900,83000,78400,75000,75000,75000,72100,67500,62300,59000,57200,56300,55700,55200,54300,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000100,1000000000,1000000000,2000000010,1000000000,1000000010,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
504041.445,129345.803,08217,005,001,2017,08217,005,001,取手,茨城県　取手市戸頭６−３２−２７,08217,375,01100000000000000,_,S2,111,_,012,010,02,0,国道,北東,0250,_,_,_,中小規模の営業所等が見られる路線商業地域,戸頭,250,準住居,_,市街化,_,_,60,200,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,63000,62500,62000,61500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
504050.339,130495.987,08227,000,010,2017,08227,000,010,筑西,茨城県　筑西市築地字東浦２８８番１,08227,817,10000000000000000,_,W2,100,不整形,020,010,02,0,市区町村道,西,0056,_,_,_,中規模の農家住宅が多い農家住宅地域,下館,9700,_,_,調区,_,_,60,200,false,00000000000001111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,8300,8300,8300,8300,8300,8300,8300,8300,8200,8100,8000,8000,8000,8000,7980,7900,7850,7780,7700,7650,7600,7550,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000011,1000000000,1000000000,1000000011,2100000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000100,2000000000,1001000000,1001000000,10000000000000
504050.615,129376.373,08224,000,003,2017,08224,000,003,守谷,茨城県　守谷市みずき野５丁目２２番６,08224,174,10000000000000000,_,W2,111,_,010,012,02,0,市区町村道,南西,0050,_,_,_,中規模一般住宅が建ち並ぶ分譲住宅地域,南守谷,1500,1低専,_,市街化,_,_,40,80,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,155000,147000,141000,140000,132000,121000,114000,104000,94000,85500,79300,74700,71700,71700,83000,90000,89000,85000,81000,78500,76500,76000,75600,74800,73900,73300,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000000000,2000000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
504056.229,129314.517,08217,000,001,2017,08217,000,001,取手,茨城県　取手市戸頭３−１４−２８,08217,231,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,北,0060,_,_,_,中規模の一般住宅が多い区画整然とした住宅地域,戸頭,1200,1中専,_,市街化,_,_,60,200,true,00000011111111111111111111111111111,0,0,0,0,0,0,134000,159000,163000,152000,145000,137000,132000,117000,110000,102000,96900,92100,85700,80500,75700,71500,67500,64500,65500,65500,63100,59000,54500,52000,50800,50800,50800,50600,50400,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
504059.330,130122.995,08220,000,024,2017,08220,000,024,つくば,茨城県　つくば市吉沼字白畑１０２０番１,08220,267,10000000000000000,_,LS2,101,_,010,012,02,0,市区町村道,西,0036,_,_,_,一般住宅、農家住宅の混在する住宅地域,研究学園,13000,1住居,_,市街化,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,35700,35100,35000,35000,34000,33900,33700,33500,33300,32900,32300,30700,28500,26500,25400,25000,24700,24200,23500,22100,21200,20700,20500,20300,20100,19900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000010000,1000000000,1000000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1100001010,1000000000,1000001000,1000000000,1010000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000000,1001001000,1001000000,10000000000000
504090.976,130014.110,08220,009,002,2017,08220,009,002,つくば,茨城県　つくば市緑ケ原１丁目１番１,08220,33000,00000010000000000,_,_,111,台形,015,010,00,0,市区町村道,南,0180,_,側道,東,中規模工場が建ち並ぶ街区整然とした工業団地,研究学園,7600,工専,_,市街化,_,_,60,200,false,00000000000000000000000000001111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,20000,19300,19000,18800,18700,18700,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1001100000,1001100000,10000000000000
504091.628,129338.919,08217,000,008,2017,08217,000,008,取手,茨城県　取手市下高井字水砂２４０８番８,08217,149,10000000000000000,_,W2,110,_,010,010,02,0,私道,南東,0040,_,_,_,駅に近く一般住宅等が増えつつある空地等の残る住宅地域,稲戸井,400,1中専,_,市街化,_,_,60,200,false,00000001111111111111111111111111111,0,0,0,0,0,0,0,180000,173000,148000,140000,133000,130000,115000,108000,100000,92000,85000,75500,67000,59000,53100,47200,42500,41200,40100,38000,36100,34500,32500,31900,31600,31400,31200,31000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000100,1000000000,1000000000,2000001000,1000000000,1000000000,1000000000,1000000000,1100000000,1100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
504123.668,130806.411,08227,000,011,2017,08227,000,011,筑西,茨城県　筑西市門井字谷島１９７７番６,08227,358,10000000000000000,_,W1,101,_,015,010,01,0,都道府県道,北東,0100,_,_,_,一般住宅、農家住宅のほか小規模事業所等の見られる住宅地域,新治,1000,1住居,_,市街化,_,_,60,200,false,00000000000000001111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54500,54500,51800,49100,46100,43200,40300,38300,36000,34500,33000,31800,30600,29600,28800,28300,28000,27700,27500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000010,2100000000,1000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
504123.848,129297.045,08217,000,012,2017,08217,000,012,取手,茨城県　取手市野々井字向山１４２１番１２外,08217,191,10000000000000000,_,W2,110,_,015,010,02,0,市区町村道,北,0060,_,_,_,一般住宅、農家住宅が混在する市街地に近い住宅地域,新取手,1000,_,_,調区,_,_,60,100,false,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,70000,68600,60000,57500,55200,53200,50600,48800,46500,43200,39000,35200,32700,31000,29500,28000,26500,25000,23700,22500,21800,21500,21200,20900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000011,1100000000,1010000000,1000000011,1100000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000000000,2000000100,1000000000,1001000000,1001000000,10000000000000
504130.676,130635.630,08227,000,008,2017,08227,000,008,筑西,茨城県　筑西市桑山字八番耕地１６２７番９,08227,356,10000000000000000,_,W2,100,台形,012,010,02,0,市区町村道,西,0052,_,_,_,一般住宅、農家住宅が混在する県道背後の住宅地域,新治,5000,_,_,調区,_,_,60,200,false,00000000000000000000000000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9200,9100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,10000000000000
504131.379,129606.524,08235,000,009,2017,08235,000,009,つくばみらい,茨城県　つくばみらい市紫峰ヶ丘２丁目１４番６,08235,224,10000000000000000,_,W2,111,_,010,012,02,0,市区町村道,北東,0060,_,_,_,一般住宅等が建ちつつある区画整理済の住宅地域,みらい平,1200,1低専,_,市街化,_,_,50,100,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60500,60500,60500,60500,60500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
504138.857,129590.804,08235,000,001,2017,08235,000,001,つくばみらい,茨城県　つくばみらい市陽光台４丁目２８番２,08235,199,10000000000000000,_,LS2,111,_,010,010,02,0,市区町村道,東,0062,_,_,_,中規模住宅が建ち並ぶ区画整然とした新興住宅地域,みらい平,470,1住居,_,市街化,_,_,60,200,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500,85500,85500,86500,87400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
504138.978,129586.358,08235,005,002,2017,08235,005,002,つくばみらい,茨城県　つくばみらい市陽光台１丁目１３番２外,08235,1676,01000000000000000,_,RC2,111,不整形,010,010,02,0,市区町村道,西,0300,_,三方路,_,小規模店舗、駐車場及びマンションが建ち並ぶ近隣商業地,みらい平,300,近商,準防,市街化,_,_,80,300,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101000,101000,101000,102000,103000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
504150.413,130500.137,08227,005,003,2017,08227,005,003,筑西,茨城県　筑西市海老ヶ島字東原７４０番１,08227,915,01000000000000000,_,S1,101,_,010,030,01,0,市区町村道,東,0100,_,_,_,低層店舗、銀行等が建ち並ぶ路線商業地域,下館,8900,2住居,_,市街化,_,_,60,200,false,00000000000000000000000000001111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32200,30100,29100,28500,28000,27500,27000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,2001000000,1000000000,1001000000,1001000000,10000000000000
504153.490,130243.128,08220,000,013,2017,08220,000,013,つくば,茨城県　つくば市作谷字八耕地１１４５番,08220,454,10000000000000000,_,W2,000,_,012,010,02,0,市区町村道,南,0045,_,_,_,中規模の農家住宅が多い古くからの農家集落地域,つくば,15000,_,_,調区,_,_,60,200,false,00000000000000000011111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15200,14800,14100,13200,12500,12000,12000,12000,11800,11500,11100,10800,10500,10200,10000,9800,9720,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1100000011,1000000000,1000001000,1000000000,2000001000,1000000000,1000000000,1000000000,1000000000,2000001100,2000000000,1001000000,1001000000,10000000000000
504159.530,130510.813,08227,000,009,2017,08227,000,009,筑西,茨城県　筑西市海老ヶ島字鳥ノ山５５９番３,08227,188,10000000000000000,_,W2,101,不整形,010,025,02,0,市区町村道,北東,0036,_,_,_,一般住宅、農家住宅が散在し、農地も残る住宅地域,下館,9600,1低専,_,市街化,_,_,40,80,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,45000,44300,43700,43700,43300,41300,37600,34700,32100,30400,28600,27500,25500,24200,23200,22100,21100,20300,19500,18500,17800,17600,17400,17200,17100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000100,1000010000,1000000000,2000000000,1000000000,1000000000,1000000000,1000010000,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
